dt,open,high,low,close,volume,turnover
1616485140,53723.0,53800.5,53722.5,53800.5,2303458,42.83118569999999
1616485200,53800.5,53842.0,53797.5,53797.5,3857380,71.6658826099999
1616485260,53797.5,53798.0,53705.5,53706.0,2585793,48.12659620000003
1616485320,53706.0,53786.0,53705.5,53774.5,1676066,31.182485280000005
1616485380,53774.5,53874.0,53774.0,53873.5,7181905,133.3781178100001
1616485440,53873.5,53915.5,53873.5,53915.5,7822325,145.13286055
1616485500,53915.5,53915.5,53810.0,53818.0,4905762,91.05144391000009
1616485560,53818.0,53888.0,53818.0,53887.5,2041314,37.900828429999976
1616485620,53887.5,53888.0,53860.0,53860.5,956114,17.74727493999999
1616485680,53860.5,53860.5,53823.0,53860.5,2169363,40.28979083000004
1616485740,53860.5,53870.0,53860.0,53866.0,1020581,18.94683287
1616485800,53866.0,53866.0,53838.5,53838.5,1777736,33.0124352
1616485860,53838.5,53903.5,53838.5,53903.0,2083626,38.684735870000026
1616485920,53903.0,53903.5,53852.0,53852.5,3986312,73.99303621999995
1616485980,53852.5,53862.0,53852.0,53861.5,560215,10.401031029999997
1616486040,53861.5,53862.0,53860.0,53860.5,815255,15.136132719999983
1616486100,53860.5,53885.0,53860.0,53885.0,1195700,22.194002159999947
1616486160,53885.0,53885.0,53858.0,53866.5,1227850,22.796143710000006
1616486220,53866.5,54108.5,53866.0,54102.5,22024583,407.7224264399996
1616486280,54102.5,54103.0,54070.5,54092.0,7403736,136.86492976999978
1616486340,54092.0,54232.5,54092.0,54177.0,12780070,235.8611521899999
1616486400,54177.0,54177.0,54137.0,54152.0,8553548,157.94977178999974
1616486460,54152.0,54152.5,54142.5,54142.5,2008992,37.10240944
1616486520,54142.5,54143.0,54114.5,54116.0,7842658,144.9031003600002
1616486580,54116.0,54118.5,54104.5,54104.5,5900562,109.03638627000021
1616486640,54104.5,54225.5,54094.0,54225.5,12631397,233.33950777999988
1616486700,54225.5,54225.5,54135.0,54141.5,17771475,328.00364428999933
1616486760,54141.5,54162.0,54141.0,54150.0,4438475,81.95999752000016
1616486820,54150.0,54178.0,54150.0,54177.5,10530042,194.39456205999969
1616486880,54177.5,54178.0,54175.0,54175.5,2192690,40.47217926999996
1616486940,54175.5,54175.5,54083.0,54083.0,4931994,91.13099376000004
1616487000,54083.0,54106.0,54072.5,54105.5,5213236,96.39359676999992
1616487060,54105.5,54106.0,54068.5,54075.5,4845035,89.57148437000014
1616487120,54075.5,54076.0,54063.0,54063.0,2567743,47.49113863000004
1616487180,54063.0,54077.0,54058.5,54059.0,4381260,81.03414427999998
1616487240,54059.0,54059.0,53992.0,54034.5,18953754,350.85168883999916
1616487300,54034.5,54034.5,53938.5,53948.5,6672138,123.6201322400002
1616487360,53948.5,54011.0,53948.5,53994.5,5344990,99.00638247999998
1616487420,53994.5,54051.5,53990.0,54024.0,4150687,76.84155907000005
1616487480,54024.0,54024.5,53959.5,53989.5,5678074,105.17723964
1616487540,53989.5,54046.0,53989.5,54023.0,3661181,67.75686861000005
1616487600,54023.0,54060.0,54023.0,54044.0,1740731,32.21195634
1616487660,54044.0,54044.5,53998.5,53999.0,5036118,93.23190480000031
1616487720,53999.0,54074.5,53998.5,54074.5,2487808,46.0502612100001
1616487780,54074.5,54078.0,54061.0,54061.5,2517939,46.57032912999996
1616487840,54061.5,54140.0,54061.0,54140.0,4592209,84.89569102000007
1616487900,54140.0,54140.0,54082.5,54083.0,2238052,41.35175448
1616487960,54083.0,54083.0,54015.0,54015.5,2410063,44.5962372
1616488020,54015.5,54015.5,53955.5,53955.5,5412996,100.27329982000006
1616488080,53955.5,53956.0,53902.5,53911.0,7357373,136.43471078000016
1616488140,53911.0,53942.5,53862.0,53942.5,13696279,254.14491756999993
1616488200,53942.5,54014.0,53942.0,54013.5,6389101,118.33110476000007
1616488260,54013.5,54060.0,54013.5,54060.0,2303785,42.63760784000004
1616488320,54060.0,54134.0,54060.0,54101.0,3186377,58.89455812000007
1616488380,54101.0,54110.0,54100.0,54100.0,1637932,30.273276210000038
1616488440,54100.0,54115.0,54100.0,54115.0,4140218,76.5201386199999
1616488500,54115.0,54267.5,54114.5,54250.5,15443752,284.9187908300006
1616488560,54250.5,54371.5,54250.0,54342.0,14495667,266.8133241499999
1616488620,54342.0,54409.5,54338.0,54409.5,10021914,184.27704447000045
1616488680,54409.5,54418.5,54345.5,54410.0,7482922,137.60401993999992
1616488740,54410.0,54410.5,54402.0,54408.5,5923266,108.87331098
1616488800,54408.5,54435.0,54363.0,54395.0,7215685,132.65185019000032
1616488860,54395.0,54395.5,54368.0,54368.0,1916827,35.24481144000006
1616488920,54368.0,54368.5,54321.0,54321.5,3132925,57.65214621999998
1616488980,54321.5,54334.5,54321.0,54334.0,2692259,49.557150489999984
1616489040,54334.0,54334.5,54300.5,54301.0,1581876,29.119347539999925
1616489100,54301.0,54337.5,54300.5,54337.5,3316880,61.06484630999995
1616489160,54337.5,54436.0,54337.0,54419.5,4067906,74.77131601000009
1616489220,54419.5,54420.0,54357.5,54366.5,3755224,69.03392493000008
1616489280,54366.5,54391.5,54366.0,54391.5,1396516,25.682537609999994
1616489340,54391.5,54397.0,54391.0,54397.0,1369695,25.18119784000002
1616489400,54397.0,54460.5,54396.5,54443.5,6489140,119.19908239999987
1616489460,54443.5,54483.0,54435.0,54435.5,5244478,96.29486246
1616489520,54435.5,54458.5,54430.5,54458.5,2372109,43.56995758000001
1616489580,54458.5,54458.5,54423.5,54423.5,2285956,41.981888109999865
