dt,open,high,low,close,volume,turnover
1616489640,1681.25,1681.3,1680.5,1680.55,712609,423.97558446000016
1616489700,1680.55,1680.55,1680.5,1680.55,48674,28.963251450000005
1616489760,1680.55,1680.55,1680.5,1680.55,307766,183.13909195999997
1616489820,1680.55,1682.2,1680.5,1682.15,959301,570.5783557399999
1616489880,1682.15,1682.2,1682.15,1682.2,48137,28.615798739999995
1616489940,1682.2,1682.2,1681.05,1681.1,75771,45.05393292
1616490000,1681.1,1681.1,1681.05,1681.1,264900,157.57560292
1616490060,1681.1,1681.1,1680.5,1680.5,328546,195.49827462999997
1616490120,1680.5,1680.55,1680.1,1680.1,221453,131.80137729
1616490180,1680.1,1680.15,1680.1,1680.15,46774,27.83989124
1616490240,1680.15,1680.15,1678.7,1679,202643,120.68435241000006
1616490300,1679,1679.8,1679,1679.65,461187,274.6325041899999
1616490360,1679.65,1679.7,1679.55,1679.55,51370,30.583159060000003
1616490420,1679.55,1679.55,1678.65,1678.65,111252,66.26373299000001
1616490480,1678.65,1678.7,1678.65,1678.65,30126,17.94606933
1616490540,1678.65,1679,1678.65,1678.95,152021,90.54861851000005
1616490600,1678.95,1679,1678.95,1679,243491,145.02173251000002
1616490660,1679,1679,1678.95,1679,446578,265.9785586499999
1616490720,1679,1679.1,1678.95,1679.1,217784,129.71068751000004
1616490780,1679.1,1679.2,1679.1,1679.2,189367,112.77657306000002
1616490840,1679.2,1681.1,1679.2,1681.1,555221,330.4845039699998
1616490900,1681.1,1681.2,1680,1680.05,138519,82.42408985000002
1616490960,1680.05,1680.1,1680,1680.1,55665,33.133866560000016
1616491020,1680.1,1681.5,1680.05,1681.5,471500,280.53209509999994
1616491080,1681.5,1682.15,1681,1682.15,468259,278.48674554999997
1616491140,1682.15,1682.4,1682.15,1682.4,65140,38.72064890000001
1616491200,1682.4,1682.9,1682.35,1682.9,175460,104.27844723999996
1616491260,1682.9,1682.9,1682.4,1682.4,3353262,1993.0022001799998
1616491320,1682.4,1682.4,1680.6,1680.6,1415829,841.7006031300004
1616491380,1680.6,1681.3,1680.3,1680.35,597383,355.42469922
1616491440,1680.35,1681.5,1680.3,1681.25,363031,215.98283674
1616491500,1681.25,1682,1681.25,1682,303103,180.24870149999995
1616491560,1682,1682,1681.95,1682,41088,24.428541080000002
1616491620,1682,1682,1681.85,1681.85,246232,146.39721175999998
1616491680,1681.85,1681.85,1680.95,1680.95,308913,183.74131698999997
1616491740,1680.95,1680.95,1680.9,1680.95,6835,4.066203010000001
1616491800,1680.95,1681.35,1680.9,1681.3,263889,156.96925233000002
1616491860,1681.3,1681.75,1681.3,1681.75,70923,42.173497
1616491920,1681.75,1681.75,1680.45,1681.65,1469740,874.28420134
1616491980,1681.65,1686.65,1681.65,1686.6,3491131,2072.8870902299996
1616492040,1686.6,1686.65,1683.75,1683.75,898268,532.8670205600001
1616492100,1683.75,1683.75,1681.75,1681.75,652573,387.8893788899997
1616492160,1681.75,1681.8,1681.45,1681.45,390368,232.14017110000003
1616492220,1681.45,1681.45,1680.25,1680.25,327556,194.88791724000006
1616492280,1680.25,1681,1680.25,1680.65,491804,292.66274023999995
1616492340,1680.65,1680.65,1678.6,1678.65,213381,127.06899214999996
1616492400,1678.65,1679.45,1678.6,1679.45,114978,68.46619881000001
1616492460,1679.45,1679.9,1679.4,1679.85,164607,97.99539544000001
1616492520,1679.85,1679.9,1679.85,1679.9,13881,8.263143369999998
1616492580,1679.9,1681.8,1679.85,1681.8,161210,95.88844170999997
1616492640,1681.8,1682.7,1681.75,1682.7,128729,76.51208256999999
1616492700,1682.7,1682.85,1682.05,1682.1,141689,84.21238701999998
1616492760,1682.1,1682.1,1681.9,1681.95,164758,97.95662691999999
1616492820,1681.95,1683.15,1681.9,1683.15,215615,128.13992514
